INJECTION SCHEME : 100ns_734b_732_0_0_72bpi_13inj

idx,inj Nbr,	Ring,RF Bucket,Bu Spac (ns),bu per PS batch,SPS Batch spac,PSbatch nbr
1,	1,	ring_2,	61,		0,		1,		0,	1
2,	1,	ring_1,	101,		0,		1,		0,	1
3,	2,	ring_2,	381,		0,		1,		0,	1
4,	2,	ring_1,	421,		0,		1,		0,	1
5,	3,	ring_1,	861,		100,		12,		0,	1
6,	3,	ring_2,	861,		100,		12,		0,	1
7,	4,	ring_1,	1741,		100,		18,		1900,	4
8,	4,	ring_2,	1741,		100,		18,		1900,	4
9,	5,	ring_1,	5021,		100,		18,		1900,	4
10,	5,	ring_2,	5021,		100,		18,		1900,	4
11,	6,	ring_1,	8301,		100,		18,		1900,	4
12,	6,	ring_2,	8301,		100,		18,		1900,	4
13,	7,	ring_1,	11581,		100,		18,		1900,	4
14,	7,	ring_2,	11581,		100,		18,		1900,	4
15,	8,	ring_1,	14861,		100,		18,		1900,	4
16,	8,	ring_2,	14861,		100,		18,		1900,	4
17,	9,	ring_1,	18141,		100,		18,		1900,	4
18,	9,	ring_2,	18141,		100,		18,		1900,	4
19,	10,	ring_1,	21421,		100,		18,		1900,	4
20,	10,	ring_2,	21421,		100,		18,		1900,	4
21,	11,	ring_1,	24701,		100,		18,		1900,	4
22,	11,	ring_2,	24701,		100,		18,		1900,	4
23,	12,	ring_1,	27981,		100,		18,		1900,	4
24,	12,	ring_2,	27981,		100,		18,		1900,	4
25,	13,	ring_1,	31261,		100,		18,		1900,	4
26,	13,	ring_2,	31261,		100,		18,		1900,	4
Bu Spac : space in ns between bunches in the same PS train
SPS Batch Spac : space in ns between 2 first bunches of consecutive PS trains in the SPS

Tot number of B1 bunches(probe/Nominal) : 0/734
Tot number of B2 bunches(probe/Nominal) : 0/734

Tot number of B1 injections : 13
Tot number of B2 injections : 13

Collisions at IP1&5: 732
B1-empty at IP1&5: 2
B2-empty at IP1&5: 2
Empty-empty at IP1&5: 2828

Collisions at IP2: 0
B1-empty at IP2: 734
B2-empty at IP2: 734
Empty-empty at IP2: 2096

Collisions at IP8: 0
B1-empty at IP8: 734
B2-empty at IP8: 734
Empty-empty at IP8: 2096

LONG RANGE COLL IN IRIP1
RFbucketbeam1,RFbucketbeam2,z-pos/m
30621,4061,63.64
30661,4101,63.64
30701,4141,63.64
30741,4181,63.64
30781,4221,63.64
30821,4261,63.64
30861,4301,63.64
30901,4341,63.64
30941,4381,63.64
31261,4701,63.64
31581,5021,63.64
31621,5061,63.64
31661,5101,63.64
31701,5141,63.64
31741,5181,63.64
31781,5221,63.64
31821,5261,63.64
31861,5301,63.64
31901,5341,63.64
31941,5381,63.64
32021,5461,63.64
32061,5501,63.64
32101,5541,63.64
32141,5581,63.64
32181,5621,63.64
32221,5661,63.64
32261,5701,63.64
32341,5781,63.64
32381,5821,63.64
32421,5861,63.64
32461,5901,63.64
32501,5941,63.64
32541,5981,63.64
32581,6021,63.64
32621,6061,63.64
32661,6101,63.64
32701,6141,63.64
32781,6221,63.64
32821,6261,63.64
32861,6301,63.64
32901,6341,63.64
32941,6381,63.64
32981,6421,63.64
33021,6461,63.64
33101,6541,63.64
33141,6581,63.64
33181,6621,63.64
33221,6661,63.64
33261,6701,63.64
33301,6741,63.64
33341,6781,63.64
33381,6821,63.64
33421,6861,63.64
33461,6901,63.64
33541,6981,63.64
33581,7021,63.64
33621,7061,63.64
33661,7101,63.64
33701,7141,63.64
33741,7181,63.64
33781,7221,63.64
33861,7301,63.64
33901,7341,63.64
33941,7381,63.64
33981,7421,63.64
34021,7461,63.64
34061,7501,63.64
34101,7541,63.64
34141,7581,63.64
34181,7621,63.64
34221,7661,63.64

LONG RANGE COLL IN IRIP5
RFbucketbeam1,RFbucketbeam2,z-pos/m
1021,861,-59.89
1061,901,-59.89
1101,941,-59.89
1141,981,-59.89
1181,1021,-59.89
1221,1061,-59.89
1261,1101,-59.89
1301,1141,-59.89
1901,1741,-59.89
1941,1781,-59.89
1981,1821,-59.89
2021,1861,-59.89
2061,1901,-59.89
2101,1941,-59.89
2141,1981,-59.89
2181,2021,-59.89
2221,2061,-59.89
2261,2101,-59.89
2301,2141,-59.89
2341,2181,-59.89
2381,2221,-59.89
2421,2261,-59.89
2501,2341,-59.89
2541,2381,-59.89
2581,2421,-59.89
2661,2501,-59.89
2701,2541,-59.89
2741,2581,-59.89
2781,2621,-59.89
2821,2661,-59.89
2861,2701,-59.89
2901,2741,-59.89
2941,2781,-59.89
2981,2821,-59.89
3021,2861,-59.89
3061,2901,-59.89
3101,2941,-59.89
3141,2981,-59.89
3181,3021,-59.89
3261,3101,-59.89
3301,3141,-59.89
3341,3181,-59.89
3421,3261,-59.89
3461,3301,-59.89
3501,3341,-59.89
3541,3381,-59.89
3581,3421,-59.89
3621,3461,-59.89
3661,3501,-59.89
3701,3541,-59.89
3741,3581,-59.89
3781,3621,-59.89
3821,3661,-59.89
3861,3701,-59.89
3901,3741,-59.89
3941,3781,-59.89
4021,3861,-59.89
4061,3901,-59.89
4101,3941,-59.89
4181,4021,-59.89
4221,4061,-59.89
4261,4101,-59.89
4301,4141,-59.89
4341,4181,-59.89
4381,4221,-59.89
4421,4261,-59.89
4461,4301,-59.89
4501,4341,-59.89
4541,4381,-59.89
4581,4421,-59.89
4621,4461,-59.89
4661,4501,-59.89
4701,4541,-59.89
5181,5021,-59.89
5221,5061,-59.89
5261,5101,-59.89
5301,5141,-59.89
5341,5181,-59.89
5381,5221,-59.89
5421,5261,-59.89
5461,5301,-59.89
5501,5341,-59.89
5541,5381,-59.89
5581,5421,-59.89
5621,5461,-59.89
5661,5501,-59.89
5701,5541,-59.89
5781,5621,-59.89
5821,5661,-59.89
5861,5701,-59.89
5941,5781,-59.89
5981,5821,-59.89
6021,5861,-59.89
6061,5901,-59.89
6101,5941,-59.89
6141,5981,-59.89
6181,6021,-59.89
6221,6061,-59.89
6261,6101,-59.89
6301,6141,-59.89
6341,6181,-59.89
6381,6221,-59.89
6421,6261,-59.89
6461,6301,-59.89
6541,6381,-59.89
6581,6421,-59.89
6621,6461,-59.89
6701,6541,-59.89
6741,6581,-59.89
6781,6621,-59.89
6821,6661,-59.89
6861,6701,-59.89
6901,6741,-59.89
6941,6781,-59.89
6981,6821,-59.89
7021,6861,-59.89
7061,6901,-59.89
7101,6941,-59.89
7141,6981,-59.89
7181,7021,-59.89
7221,7061,-59.89
7301,7141,-59.89
7341,7181,-59.89
7381,7221,-59.89
7461,7301,-59.89
7501,7341,-59.89
7541,7381,-59.89
7581,7421,-59.89
7621,7461,-59.89
7661,7501,-59.89
7701,7541,-59.89
7741,7581,-59.89
7781,7621,-59.89
7821,7661,-59.89
7861,7701,-59.89
7901,7741,-59.89
7941,7781,-59.89
7981,7821,-59.89
8461,8301,-59.89
8501,8341,-59.89
8541,8381,-59.89
8581,8421,-59.89
8621,8461,-59.89
8661,8501,-59.89
8701,8541,-59.89
8741,8581,-59.89
8781,8621,-59.89
8821,8661,-59.89
8861,8701,-59.89
8901,8741,-59.89
8941,8781,-59.89
8981,8821,-59.89
9061,8901,-59.89
9101,8941,-59.89
9141,8981,-59.89
9221,9061,-59.89
9261,9101,-59.89
9301,9141,-59.89
9341,9181,-59.89
9381,9221,-59.89
9421,9261,-59.89
9461,9301,-59.89
9501,9341,-59.89
9541,9381,-59.89
9581,9421,-59.89
9621,9461,-59.89
9661,9501,-59.89
9701,9541,-59.89
9741,9581,-59.89
9821,9661,-59.89
9861,9701,-59.89
9901,9741,-59.89
9981,9821,-59.89
10021,9861,-59.89
10061,9901,-59.89
10101,9941,-59.89
10141,9981,-59.89
10181,10021,-59.89
10221,10061,-59.89
10261,10101,-59.89
10301,10141,-59.89
10341,10181,-59.89
10381,10221,-59.89
10421,10261,-59.89
10461,10301,-59.89
10501,10341,-59.89
10581,10421,-59.89
10621,10461,-59.89
10661,10501,-59.89
10741,10581,-59.89
10781,10621,-59.89
10821,10661,-59.89
10861,10701,-59.89
10901,10741,-59.89
10941,10781,-59.89
10981,10821,-59.89
11021,10861,-59.89
11061,10901,-59.89
11101,10941,-59.89
11141,10981,-59.89
11181,11021,-59.89
11221,11061,-59.89
11261,11101,-59.89
11741,11581,-59.89
11781,11621,-59.89
11821,11661,-59.89
11861,11701,-59.89
11901,11741,-59.89
11941,11781,-59.89
11981,11821,-59.89
12021,11861,-59.89
12061,11901,-59.89
12101,11941,-59.89
12141,11981,-59.89
12181,12021,-59.89
12221,12061,-59.89
12261,12101,-59.89
12341,12181,-59.89
12381,12221,-59.89
12421,12261,-59.89
12501,12341,-59.89
12541,12381,-59.89
12581,12421,-59.89
12621,12461,-59.89
12661,12501,-59.89
12701,12541,-59.89
12741,12581,-59.89
12781,12621,-59.89
12821,12661,-59.89
12861,12701,-59.89
12901,12741,-59.89
12941,12781,-59.89
12981,12821,-59.89
13021,12861,-59.89
13101,12941,-59.89
13141,12981,-59.89
13181,13021,-59.89
13261,13101,-59.89
13301,13141,-59.89
13341,13181,-59.89
13381,13221,-59.89
13421,13261,-59.89
13461,13301,-59.89
13501,13341,-59.89
13541,13381,-59.89
13581,13421,-59.89
13621,13461,-59.89
13661,13501,-59.89
13701,13541,-59.89
13741,13581,-59.89
13781,13621,-59.89
13861,13701,-59.89
13901,13741,-59.89
13941,13781,-59.89
14021,13861,-59.89
14061,13901,-59.89
14101,13941,-59.89
14141,13981,-59.89
14181,14021,-59.89
14221,14061,-59.89
14261,14101,-59.89
14301,14141,-59.89
14341,14181,-59.89
14381,14221,-59.89
14421,14261,-59.89
14461,14301,-59.89
14501,14341,-59.89
14541,14381,-59.89
15021,14861,-59.89
15061,14901,-59.89
15101,14941,-59.89
15141,14981,-59.89
15181,15021,-59.89
15221,15061,-59.89
15261,15101,-59.89
15301,15141,-59.89
15341,15181,-59.89
15381,15221,-59.89
15421,15261,-59.89
15461,15301,-59.89
15501,15341,-59.89
15541,15381,-59.89
15621,15461,-59.89
15661,15501,-59.89
15701,15541,-59.89
15781,15621,-59.89
15821,15661,-59.89
15861,15701,-59.89
15901,15741,-59.89
15941,15781,-59.89
15981,15821,-59.89
16021,15861,-59.89
16061,15901,-59.89
16101,15941,-59.89
16141,15981,-59.89
16181,16021,-59.89
16221,16061,-59.89
16261,16101,-59.89
16301,16141,-59.89
16381,16221,-59.89
16421,16261,-59.89
16461,16301,-59.89
16541,16381,-59.89
16581,16421,-59.89
16621,16461,-59.89
16661,16501,-59.89
16701,16541,-59.89
16741,16581,-59.89
16781,16621,-59.89
16821,16661,-59.89
16861,16701,-59.89
16901,16741,-59.89
16941,16781,-59.89
16981,16821,-59.89
17021,16861,-59.89
17061,16901,-59.89
17141,16981,-59.89
17181,17021,-59.89
17221,17061,-59.89
17301,17141,-59.89
17341,17181,-59.89
17381,17221,-59.89
17421,17261,-59.89
17461,17301,-59.89
17501,17341,-59.89
17541,17381,-59.89
17581,17421,-59.89
17621,17461,-59.89
17661,17501,-59.89
17701,17541,-59.89
17741,17581,-59.89
17781,17621,-59.89
17821,17661,-59.89
18301,18141,-59.89
18341,18181,-59.89
18381,18221,-59.89
18421,18261,-59.89
18461,18301,-59.89
18501,18341,-59.89
18541,18381,-59.89
18581,18421,-59.89
18621,18461,-59.89
18661,18501,-59.89
18701,18541,-59.89
18741,18581,-59.89
18781,18621,-59.89
18821,18661,-59.89
18901,18741,-59.89
18941,18781,-59.89
18981,18821,-59.89
19061,18901,-59.89
19101,18941,-59.89
19141,18981,-59.89
19181,19021,-59.89
19221,19061,-59.89
19261,19101,-59.89
19301,19141,-59.89
19341,19181,-59.89
19381,19221,-59.89
19421,19261,-59.89
19461,19301,-59.89
19501,19341,-59.89
19541,19381,-59.89
19581,19421,-59.89
19661,19501,-59.89
19701,19541,-59.89
19741,19581,-59.89
19821,19661,-59.89
19861,19701,-59.89
19901,19741,-59.89
19941,19781,-59.89
19981,19821,-59.89
20021,19861,-59.89
20061,19901,-59.89
20101,19941,-59.89
20141,19981,-59.89
20181,20021,-59.89
20221,20061,-59.89
20261,20101,-59.89
20301,20141,-59.89
20341,20181,-59.89
20421,20261,-59.89
20461,20301,-59.89
20501,20341,-59.89
20581,20421,-59.89
20621,20461,-59.89
20661,20501,-59.89
20701,20541,-59.89
20741,20581,-59.89
20781,20621,-59.89
20821,20661,-59.89
20861,20701,-59.89
20901,20741,-59.89
20941,20781,-59.89
20981,20821,-59.89
21021,20861,-59.89
21061,20901,-59.89
21101,20941,-59.89
21581,21421,-59.89
21621,21461,-59.89
21661,21501,-59.89
21701,21541,-59.89
21741,21581,-59.89
21781,21621,-59.89
21821,21661,-59.89
21861,21701,-59.89
21901,21741,-59.89
21941,21781,-59.89
21981,21821,-59.89
22021,21861,-59.89
22061,21901,-59.89
22101,21941,-59.89
22181,22021,-59.89
22221,22061,-59.89
22261,22101,-59.89
22341,22181,-59.89
22381,22221,-59.89
22421,22261,-59.89
22461,22301,-59.89
22501,22341,-59.89
22541,22381,-59.89
22581,22421,-59.89
22621,22461,-59.89
22661,22501,-59.89
22701,22541,-59.89
22741,22581,-59.89
22781,22621,-59.89
22821,22661,-59.89
22861,22701,-59.89
22941,22781,-59.89
22981,22821,-59.89
23021,22861,-59.89
23101,22941,-59.89
23141,22981,-59.89
23181,23021,-59.89
23221,23061,-59.89
23261,23101,-59.89
23301,23141,-59.89
23341,23181,-59.89
23381,23221,-59.89
23421,23261,-59.89
23461,23301,-59.89
23501,23341,-59.89
23541,23381,-59.89
23581,23421,-59.89
23621,23461,-59.89
23701,23541,-59.89
23741,23581,-59.89
23781,23621,-59.89
23861,23701,-59.89
23901,23741,-59.89
23941,23781,-59.89
23981,23821,-59.89
24021,23861,-59.89
24061,23901,-59.89
24101,23941,-59.89
24141,23981,-59.89
24181,24021,-59.89
24221,24061,-59.89
24261,24101,-59.89
24301,24141,-59.89
24341,24181,-59.89
24381,24221,-59.89
24861,24701,-59.89
24901,24741,-59.89
24941,24781,-59.89
24981,24821,-59.89
25021,24861,-59.89
25061,24901,-59.89
25101,24941,-59.89
25141,24981,-59.89
25181,25021,-59.89
25221,25061,-59.89
25261,25101,-59.89
25301,25141,-59.89
25341,25181,-59.89
25381,25221,-59.89
25461,25301,-59.89
25501,25341,-59.89
25541,25381,-59.89
25621,25461,-59.89
25661,25501,-59.89
25701,25541,-59.89
25741,25581,-59.89
25781,25621,-59.89
25821,25661,-59.89
25861,25701,-59.89
25901,25741,-59.89
25941,25781,-59.89
25981,25821,-59.89
26021,25861,-59.89
26061,25901,-59.89
26101,25941,-59.89
26141,25981,-59.89
26221,26061,-59.89
26261,26101,-59.89
26301,26141,-59.89
26381,26221,-59.89
26421,26261,-59.89
26461,26301,-59.89
26501,26341,-59.89
26541,26381,-59.89
26581,26421,-59.89
26621,26461,-59.89
26661,26501,-59.89
26701,26541,-59.89
26741,26581,-59.89
26781,26621,-59.89
26821,26661,-59.89
26861,26701,-59.89
26901,26741,-59.89
26981,26821,-59.89
27021,26861,-59.89
27061,26901,-59.89
27141,26981,-59.89
27181,27021,-59.89
27221,27061,-59.89
27261,27101,-59.89
27301,27141,-59.89
27341,27181,-59.89
27381,27221,-59.89
27421,27261,-59.89
27461,27301,-59.89
27501,27341,-59.89
27541,27381,-59.89
27581,27421,-59.89
27621,27461,-59.89
27661,27501,-59.89
28141,27981,-59.89
28181,28021,-59.89
28221,28061,-59.89
28261,28101,-59.89
28301,28141,-59.89
28341,28181,-59.89
28381,28221,-59.89
28421,28261,-59.89
28461,28301,-59.89
28501,28341,-59.89
28541,28381,-59.89
28581,28421,-59.89
28621,28461,-59.89
28661,28501,-59.89
28741,28581,-59.89
28781,28621,-59.89
28821,28661,-59.89
28901,28741,-59.89
28941,28781,-59.89
28981,28821,-59.89
29021,28861,-59.89
29061,28901,-59.89
29101,28941,-59.89
29141,28981,-59.89
29181,29021,-59.89
29221,29061,-59.89
29261,29101,-59.89
29301,29141,-59.89
29341,29181,-59.89
29381,29221,-59.89
29421,29261,-59.89
29501,29341,-59.89
29541,29381,-59.89
29581,29421,-59.89
29661,29501,-59.89
29701,29541,-59.89
29741,29581,-59.89
29781,29621,-59.89
29821,29661,-59.89
29861,29701,-59.89
29901,29741,-59.89
29941,29781,-59.89
29981,29821,-59.89
30021,29861,-59.89
30061,29901,-59.89
30101,29941,-59.89
30141,29981,-59.89
30181,30021,-59.89
30261,30101,-59.89
30301,30141,-59.89
30341,30181,-59.89
30421,30261,-59.89
30461,30301,-59.89
30501,30341,-59.89
30541,30381,-59.89
30581,30421,-59.89
30621,30461,-59.89
30661,30501,-59.89
30701,30541,-59.89
30741,30581,-59.89
30781,30621,-59.89
30821,30661,-59.89
30861,30701,-59.89
30901,30741,-59.89
30941,30781,-59.89
31421,31261,-59.89
31461,31301,-59.89
31501,31341,-59.89
31541,31381,-59.89
31581,31421,-59.89
31621,31461,-59.89
31661,31501,-59.89
31701,31541,-59.89
31741,31581,-59.89
31781,31621,-59.89
31821,31661,-59.89
31861,31701,-59.89
31901,31741,-59.89
31941,31781,-59.89
32021,31861,-59.89
32061,31901,-59.89
32101,31941,-59.89
32181,32021,-59.89
32221,32061,-59.89
32261,32101,-59.89
32301,32141,-59.89
32341,32181,-59.89
32381,32221,-59.89
32421,32261,-59.89
32461,32301,-59.89
32501,32341,-59.89
32541,32381,-59.89
32581,32421,-59.89
32621,32461,-59.89
32661,32501,-59.89
32701,32541,-59.89
32781,32621,-59.89
32821,32661,-59.89
32861,32701,-59.89
32941,32781,-59.89
32981,32821,-59.89
33021,32861,-59.89
33061,32901,-59.89
33101,32941,-59.89
33141,32981,-59.89
33181,33021,-59.89
33221,33061,-59.89
33261,33101,-59.89
33301,33141,-59.89
33341,33181,-59.89
33381,33221,-59.89
33421,33261,-59.89
33461,33301,-59.89
33541,33381,-59.89
33581,33421,-59.89
33621,33461,-59.89
33701,33541,-59.89
33741,33581,-59.89
33781,33621,-59.89
33821,33661,-59.89
33861,33701,-59.89
33901,33741,-59.89
33941,33781,-59.89
33981,33821,-59.89
34021,33861,-59.89
34061,33901,-59.89
34101,33941,-59.89
34141,33981,-59.89
34181,34021,-59.89
34221,34061,-59.89
981,861,-44.92
1021,901,-44.92
1061,941,-44.92
1101,981,-44.92
1141,1021,-44.92
1181,1061,-44.92
1221,1101,-44.92
1261,1141,-44.92
1301,1181,-44.92
1861,1741,-44.92
1901,1781,-44.92
1941,1821,-44.92
1981,1861,-44.92
2021,1901,-44.92
2061,1941,-44.92
2101,1981,-44.92
2141,2021,-44.92
2181,2061,-44.92
2221,2101,-44.92
2261,2141,-44.92
2301,2181,-44.92
2341,2221,-44.92
2381,2261,-44.92
2421,2301,-44.92
2501,2381,-44.92
2541,2421,-44.92
2621,2501,-44.92
2661,2541,-44.92
2701,2581,-44.92
2741,2621,-44.92
2781,2661,-44.92
2821,2701,-44.92
2861,2741,-44.92
2901,2781,-44.92
2941,2821,-44.92
2981,2861,-44.92
3021,2901,-44.92
3061,2941,-44.92
3101,2981,-44.92
3141,3021,-44.92
3181,3061,-44.92
3261,3141,-44.92
3301,3181,-44.92
3381,3261,-44.92
3421,3301,-44.92
3461,3341,-44.92
3501,3381,-44.92
3541,3421,-44.92
3581,3461,-44.92
3621,3501,-44.92
3661,3541,-44.92
3701,3581,-44.92
3741,3621,-44.92
3781,3661,-44.92
3821,3701,-44.92
3861,3741,-44.92
3901,3781,-44.92
3941,3821,-44.92
4021,3901,-44.92
4061,3941,-44.92
4141,4021,-44.92
4181,4061,-44.92
4221,4101,-44.92
4261,4141,-44.92
4301,4181,-44.92
4341,4221,-44.92
4381,4261,-44.92
4421,4301,-44.92
4461,4341,-44.92
4501,4381,-44.92
4541,4421,-44.92
4581,4461,-44.92
4621,4501,-44.92
4661,4541,-44.92
4701,4581,-44.92
5141,5021,-44.92
5181,5061,-44.92
5221,5101,-44.92
5261,5141,-44.92
5301,5181,-44.92
5341,5221,-44.92
5381,5261,-44.92
5421,5301,-44.92
5461,5341,-44.92
5501,5381,-44.92
5541,5421,-44.92
5581,5461,-44.92
5621,5501,-44.92
5661,5541,-44.92
5701,5581,-44.92
5781,5661,-44.92
5821,5701,-44.92
5901,5781,-44.92
5941,5821,-44.92
5981,5861,-44.92
6021,5901,-44.92
6061,5941,-44.92
6101,5981,-44.92
6141,6021,-44.92
6181,6061,-44.92
6221,6101,-44.92
6261,6141,-44.92
6301,6181,-44.92
6341,6221,-44.92
6381,6261,-44.92
6421,6301,-44.92
6461,6341,-44.92
6541,6421,-44.92
6581,6461,-44.92
6661,6541,-44.92
6701,6581,-44.92
6741,6621,-44.92
6781,6661,-44.92
6821,6701,-44.92
6861,6741,-44.92
6901,6781,-44.92
6941,6821,-44.92
6981,6861,-44.92
7021,6901,-44.92
7061,6941,-44.92
7101,6981,-44.92
7141,7021,-44.92
7181,7061,-44.92
7221,7101,-44.92
7301,7181,-44.92
7341,7221,-44.92
7421,7301,-44.92
7461,7341,-44.92
7501,7381,-44.92
7541,7421,-44.92
7581,7461,-44.92
7621,7501,-44.92
7661,7541,-44.92
7701,7581,-44.92
7741,7621,-44.92
7781,7661,-44.92
7821,7701,-44.92
7861,7741,-44.92
7901,7781,-44.92
7941,7821,-44.92
7981,7861,-44.92
8421,8301,-44.92
8461,8341,-44.92
8501,8381,-44.92
8541,8421,-44.92
8581,8461,-44.92
8621,8501,-44.92
8661,8541,-44.92
8701,8581,-44.92
8741,8621,-44.92
8781,8661,-44.92
8821,8701,-44.92
8861,8741,-44.92
8901,8781,-44.92
8941,8821,-44.92
8981,8861,-44.92
9061,8941,-44.92
9101,8981,-44.92
9181,9061,-44.92
9221,9101,-44.92
9261,9141,-44.92
9301,9181,-44.92
9341,9221,-44.92
9381,9261,-44.92
9421,9301,-44.92
9461,9341,-44.92
9501,9381,-44.92
9541,9421,-44.92
9581,9461,-44.92
9621,9501,-44.92
9661,9541,-44.92
9701,9581,-44.92
9741,9621,-44.92
9821,9701,-44.92
9861,9741,-44.92
9941,9821,-44.92
9981,9861,-44.92
10021,9901,-44.92
10061,9941,-44.92
10101,9981,-44.92
10141,10021,-44.92
10181,10061,-44.92
10221,10101,-44.92
10261,10141,-44.92
10301,10181,-44.92
10341,10221,-44.92
10381,10261,-44.92
10421,10301,-44.92
10461,10341,-44.92
10501,10381,-44.92
10581,10461,-44.92
10621,10501,-44.92
10701,10581,-44.92
10741,10621,-44.92
10781,10661,-44.92
10821,10701,-44.92
10861,10741,-44.92
10901,10781,-44.92
10941,10821,-44.92
10981,10861,-44.92
11021,10901,-44.92
11061,10941,-44.92
11101,10981,-44.92
11141,11021,-44.92
11181,11061,-44.92
11221,11101,-44.92
11261,11141,-44.92
11701,11581,-44.92
11741,11621,-44.92
11781,11661,-44.92
11821,11701,-44.92
11861,11741,-44.92
11901,11781,-44.92
11941,11821,-44.92
11981,11861,-44.92
12021,11901,-44.92
12061,11941,-44.92
12101,11981,-44.92
12141,12021,-44.92
12181,12061,-44.92
12221,12101,-44.92
12261,12141,-44.92
12341,12221,-44.92
12381,12261,-44.92
12461,12341,-44.92
12501,12381,-44.92
12541,12421,-44.92
12581,12461,-44.92
12621,12501,-44.92
12661,12541,-44.92
12701,12581,-44.92
12741,12621,-44.92
12781,12661,-44.92
12821,12701,-44.92
12861,12741,-44.92
12901,12781,-44.92
12941,12821,-44.92
12981,12861,-44.92
13021,12901,-44.92
13101,12981,-44.92
13141,13021,-44.92
13221,13101,-44.92
13261,13141,-44.92
13301,13181,-44.92
13341,13221,-44.92
13381,13261,-44.92
13421,13301,-44.92
13461,13341,-44.92
13501,13381,-44.92
13541,13421,-44.92
13581,13461,-44.92
13621,13501,-44.92
13661,13541,-44.92
13701,13581,-44.92
13741,13621,-44.92
13781,13661,-44.92
13861,13741,-44.92
13901,13781,-44.92
13981,13861,-44.92
14021,13901,-44.92
14061,13941,-44.92
14101,13981,-44.92
14141,14021,-44.92
14181,14061,-44.92
14221,14101,-44.92
14261,14141,-44.92
14301,14181,-44.92
14341,14221,-44.92
14381,14261,-44.92
14421,14301,-44.92
14461,14341,-44.92
14501,14381,-44.92
14541,14421,-44.92
14981,14861,-44.92
15021,14901,-44.92
15061,14941,-44.92
15101,14981,-44.92
15141,15021,-44.92
15181,15061,-44.92
15221,15101,-44.92
15261,15141,-44.92
15301,15181,-44.92
15341,15221,-44.92
15381,15261,-44.92
15421,15301,-44.92
15461,15341,-44.92
15501,15381,-44.92
15541,15421,-44.92
15621,15501,-44.92
15661,15541,-44.92
15741,15621,-44.92
15781,15661,-44.92
15821,15701,-44.92
15861,15741,-44.92
15901,15781,-44.92
15941,15821,-44.92
15981,15861,-44.92
16021,15901,-44.92
16061,15941,-44.92
16101,15981,-44.92
16141,16021,-44.92
16181,16061,-44.92
16221,16101,-44.92
16261,16141,-44.92
16301,16181,-44.92
16381,16261,-44.92
16421,16301,-44.92
16501,16381,-44.92
16541,16421,-44.92
16581,16461,-44.92
16621,16501,-44.92
16661,16541,-44.92
16701,16581,-44.92
16741,16621,-44.92
16781,16661,-44.92
16821,16701,-44.92
16861,16741,-44.92
16901,16781,-44.92
16941,16821,-44.92
16981,16861,-44.92
17021,16901,-44.92
17061,16941,-44.92
17141,17021,-44.92
17181,17061,-44.92
17261,17141,-44.92
17301,17181,-44.92
17341,17221,-44.92
17381,17261,-44.92
17421,17301,-44.92
17461,17341,-44.92
17501,17381,-44.92
17541,17421,-44.92
17581,17461,-44.92
17621,17501,-44.92
17661,17541,-44.92
17701,17581,-44.92
17741,17621,-44.92
17781,17661,-44.92
17821,17701,-44.92
18261,18141,-44.92
18301,18181,-44.92
18341,18221,-44.92
18381,18261,-44.92
18421,18301,-44.92
18461,18341,-44.92
18501,18381,-44.92
18541,18421,-44.92
18581,18461,-44.92
18621,18501,-44.92
18661,18541,-44.92
18701,18581,-44.92
18741,18621,-44.92
18781,18661,-44.92
18821,18701,-44.92
18901,18781,-44.92
18941,18821,-44.92
19021,18901,-44.92
19061,18941,-44.92
19101,18981,-44.92
19141,19021,-44.92
19181,19061,-44.92
19221,19101,-44.92
19261,19141,-44.92
19301,19181,-44.92
19341,19221,-44.92
19381,19261,-44.92
19421,19301,-44.92
19461,19341,-44.92
19501,19381,-44.92
19541,19421,-44.92
19581,19461,-44.92
19661,19541,-44.92
19701,19581,-44.92
19781,19661,-44.92
19821,19701,-44.92
19861,19741,-44.92
19901,19781,-44.92
19941,19821,-44.92
19981,19861,-44.92
20021,19901,-44.92
20061,19941,-44.92
20101,19981,-44.92
20141,20021,-44.92
20181,20061,-44.92
20221,20101,-44.92
20261,20141,-44.92
20301,20181,-44.92
20341,20221,-44.92
20421,20301,-44.92
20461,20341,-44.92
20541,20421,-44.92
20581,20461,-44.92
20621,20501,-44.92
20661,20541,-44.92
20701,20581,-44.92
20741,20621,-44.92
20781,20661,-44.92
20821,20701,-44.92
20861,20741,-44.92
20901,20781,-44.92
20941,20821,-44.92
20981,20861,-44.92
21021,20901,-44.92
21061,20941,-44.92
21101,20981,-44.92
21541,21421,-44.92
21581,21461,-44.92
21621,21501,-44.92
21661,21541,-44.92
21701,21581,-44.92
21741,21621,-44.92
21781,21661,-44.92
21821,21701,-44.92
21861,21741,-44.92
21901,21781,-44.92
21941,21821,-44.92
21981,21861,-44.92
22021,21901,-44.92
22061,21941,-44.92
22101,21981,-44.92
22181,22061,-44.92
22221,22101,-44.92
22301,22181,-44.92
22341,22221,-44.92
22381,22261,-44.92
22421,22301,-44.92
22461,22341,-44.92
22501,22381,-44.92
22541,22421,-44.92
22581,22461,-44.92
22621,22501,-44.92
22661,22541,-44.92
22701,22581,-44.92
22741,22621,-44.92
22781,22661,-44.92
22821,22701,-44.92
22861,22741,-44.92
22941,22821,-44.92
22981,22861,-44.92
23061,22941,-44.92
23101,22981,-44.92
